,station_code,station_actual,station_new,Zone,State,Name,Longitude,Latitude
0,PDV,pandaravadai,pandaravadai Tamil Nadu,Southern Railway,Tamil Nadu,"Pandaravadai, Tamil Nadu, India",79.2408858,10.9160265
0,MCA,Mecheda,Mecheda West Bengal,South Eastern Railway,West Bengal,"Mecheda, West Bengal 721134, India",87.8631425,22.410162
0,SC,Secunderabad Jn,Secunderabad Jn Telangana,South Central Railway,Telangana,"GGQF+6QM, Unnamed Road, Silver House Golf Course, Kowkoor, Secunderabad, Telangana 500014, India",78.5244078,17.5380804
0,BMF,Basmat,Basmat Maharashtra,South Central Railway,Maharashtra,"Basmat, Maharashtra 431512, India",77.1589479,19.3301963
0,MBNL,Marwar Bhinmal,Marwar Bhinmal Rajasthan,North Western Railway,Rajasthan,"Marwar Bhinmal, Kaleti, Bhinmal, Rajasthan 343029, India",72.2763028,25.0010634
0,KZA,Khada,Khada Uttar Pradesh,North Eastern Railway,Uttar Pradesh,"Khadda, Uttar Pradesh, India",83.8751325,27.1796643
0,SMO,Semapur,Semapur Bihar,East Central Railway,Bihar,"Semapur, Bihar 854106, India",87.4690648,25.5241538
0,GLY,Gollapally,Gollapally Telangana,South Central Railway,Telangana,"Gollapalli, Telangana 505532, India",79.057857,18.7904839
0,MUE,Mudkhed,Mudkhed Maharashtra,South Central Railway,Maharashtra,"Mudkhed, Maharashtra 431806, India",77.4988753,19.144722
0,DKC,DEVARKADRE,DEVARKADRE Telangana,South Central Railway,Telangana,"Devarkadra, Telangana 509204, India",77.8409912,16.6229565
0,VDM,VADAMADURA,VADAMADURA Tamil Nadu,Southern Railway,Tamil Nadu,"Vadamadurai, Tamil Nadu 601102, India",80.0430137,13.2864308
0,KXJ,Karimganj Jn,Karimganj Jn Assam,North Frontier Railway,Assam,"Karimganj, Assam 788710, India",92.3591531,24.8649128
0,BORA,BAGHDOGRA,BAGHDOGRA West Bengal,North Frontier Railway,West Bengal,"Bagdogra, West Bengal, India",88.3116995,26.6986114
0,KVZ,Kavali,Kavali Andhra Pradesh,South Central Railway,Andhra Pradesh,"Kavali, Andhra Pradesh, India",79.9929798,14.9131806
0,BERO,BERO,BERO West Bengal,South Eastern Railway,West Bengal,"West Bengal, India",87.8549755,22.9867569
0,SDRA,Sudhrana,Sudhrana Haryana,North Western Railway,Haryana,"Sudhrana, Haryana, India",76.4284692,28.4537886
0,MW,Mairwa,Mairwa Bihar,North Eastern Railway,Bihar,"Mairwa, Bihar 841239, India",84.1461519,26.238432
0,BZY,Basai,Basai Madhya Pradesh,North Central Railway,Madhya Pradesh,"Basai, Madhya Pradesh 473995, India",78.4055514,25.147738
0,BRBS,BIRBANS,BIRBANS Jharkhand,South Eastern Railway,Jharkhand,"Birbans, Jharkhand, India",86.0402129,22.8003177
0,PALM,Palaiyam,Palaiyam Tamil Nadu,Southern Railway,Tamil Nadu,"Palaiyam, Tamil Nadu 606903, India",79.2366566,12.6695054
0,KRCD,KHARWA,KHARWA Rajasthan,North Western Railway,Rajasthan,"Kharwa, Rajasthan 305202, India",74.4379073,26.1957033
0,PDKT,PUDUKKOTTAI,PUDUKKOTTAI Tamil Nadu,Southern Railway,Tamil Nadu,"Pudukkottai, Tamil Nadu 622003, India",78.800129,10.3832867
0,JN,Sabarmati JN,Sabarmati JN Gujarat,Western Railway,Gujarat,"Sabarmati Jn Railway Station, Ram Nagar, Sabarmati, Ranip, Ahmedabad, Gujarat 380005, India",72.5871134,23.0712078
0,BAL,Budalur,Budalur Tamil Nadu,Southern Railway,Tamil Nadu,"Budalur, Tamil Nadu 613602, India",78.9768999,10.79679
0,JCU,JAICHOLI,JAICHOLI Rajasthan,West Central Railway,Rajasthan,"Jaicholi, Rajasthan 321303, India",77.4085149,27.1305826
0,HMBD,Humnabad,Humnabad Karnataka,South Central Railway,Karnataka,"Humnabad, Karnataka, India",77.1312586,17.7682755
0,BCH,Berchha,Berchha Madhya Pradesh,Western Railway,Madhya Pradesh,"Berchha, Madhya Pradesh 452020, India",76.0217831,22.5573256
0,GKD,Gadhakda,Gadhakda Gujarat,Western Railway,Gujarat,"Gadhakada, Gujarat 364522, India",71.4017346,21.258429
0,KALS,Kalasa H,Kalasa H Karnataka,South Western Railway,Karnataka,"Kalasa, Karnataka 577124, India",75.3557927,13.2343586
0,PH,TIKIRAPAL HALT,TIKIRAPAL HALT Himachal Pradesh,Northern Railway,Himachal Pradesh,"Himachal Pradesh, India",77.5619419,32.1024076
0,KDQ,Kadipur,Kadipur Uttar Pradesh,North Eastern Railway,Uttar Pradesh,"Kadipur, Uttar Pradesh 228145, India",82.3695988,26.1669759
0,PWR,Bhilai Pwr Hs,Bhilai Pwr Hs Gujarat,Western Railway,Gujarat,"Gujarat, India",71.5723953,22.6708317
0,SRPN,SRIPANI,SRIPANI Assam,North Frontier Railway,Assam,"Siripani Ahom Gaon, Assam 787110, India",94.6359953,27.5649208
0,KXL,Kamarbandha Ali,Kamarbandha Ali Assam,North Frontier Railway,Assam,"Assam, India",92.9375739,26.2006043
0,JOR,Jalor,Jalor Rajasthan,North Western Railway,Rajasthan,"Jalore, Rajasthan, India",72.6226296,25.3474783
0,HYT,Haiaghat,Haiaghat Bihar,East Central Railway,Bihar,"Haiaghat, Bihar 846002, India",85.8973367,26.0777516
0,LKW,LAKHEWALI,LAKHEWALI Punjab,Northern Railway,Punjab,"Lakhewali, Punjab 152026, India",74.3484833,30.4441945
0,RHE,Rakha Mines,Rakha Mines Jharkhand,South Eastern Railway,Jharkhand,"Jharkhand, India",85.2722472,23.6913486
0,NIRA,Nira,Nira Maharashtra,Central Railway,Maharashtra,"Nira, Maharashtra 412102, India",74.2119388,18.1021612
0,MDW,Marwar Chapri,Marwar Chapri Rajasthan,North Western Railway,Rajasthan,"Marwar, Pali, Rajasthan 306401, India",73.3310429,25.806656
0,RJP,Razampeta,Razampeta Andhra Pradesh,South Central Railway,Andhra Pradesh,"Rajampet, Andhra Pradesh, India",79.1554591,14.1969204
0,CPT,Channapatna,Channapatna Karnataka,South Western Railway,Karnataka,"Channapatna, Karnataka 562160, India",77.2085794,12.6518078
0,TPTN,Tiruchrpali Twn,Tiruchrpali Twn Tamil Nadu,Southern Railway,Tamil Nadu,"Tiruchirappalli, Tamil Nadu, India",78.7046725,10.7904833
0,NDPU,NUDURUPADU,NUDURUPADU Andhra Pradesh,South Central Railway,Andhra Pradesh,"Nudurupadu, Andhra Pradesh, India",80.208888,16.2798113
0,RRP,Rairangpur,Rairangpur Odisha,South Eastern Railway,Odisha,"Rairangpur, Odisha, India",86.1700894,22.2709322
0,MDR,Madhira,Madhira Telangana,South Central Railway,Telangana,"Madhira, Telangana 507203, India",80.3633292,16.9181985
0,SPX,Sapatgram,Sapatgram Assam,North Frontier Railway,Assam,"Sapatgram, Assam, India",90.1202541,26.3263697
0,MLP,MALLAPUR,MALLAPUR Karnataka,South Western Railway,Karnataka,"Mallapur, Karnataka 581400, India",74.3028716,14.8935615
0,PLG,Palghar,Palghar Maharashtra,Western Railway,Maharashtra,"Palghar, Maharashtra 401404, India",72.769885,19.6967136
0,BWL,Bawal,Bawal Haryana,North Western Railway,Haryana,"Bawal, Haryana 123501, India",76.6025423,28.1094308
0,AKE,Akanapet,Akanapet Telangana,South Central Railway,Telangana,"Akkannapet, Telangana 502115, India",78.3991533,18.1130973
0,NRG,Nergundi,Nergundi Odisha,East Coast Railway,Odisha,"Nirgundi, Odisha 754025, India",85.9649386,20.5507389
0,NPT,NARASINGAMPET,NARASINGAMPET Tamil Nadu,Southern Railway,Tamil Nadu,"Mudali Theru, Narasingampettai, Tamil Nadu 609802, India",79.5060717,11.0307867
0,SGDP,Sagadapata,Sagadapata Odisha,East Coast Railway,Odisha,"Sagadapata, Odisha, India",85.9253439,21.2652542
0,TN,Parvatipuram Tn,Parvatipuram Tn Tamil Nadu,Southern Railway,Tamil Nadu,"Parvathipuram, Nagercoil, Alur, Tamil Nadu 629003, India",77.399154,8.1917601
0,UNL,Unhel,Unhel Madhya Pradesh,Western Railway,Madhya Pradesh,"Unhel, Madhya Pradesh, India",75.5582376,23.3380745
0,MALB,Maliya Miyana,Maliya Miyana Gujarat,Western Railway,Gujarat,"Malia, Gujarat 363670, India",70.7593481,23.0923852
0,DQN,Dhanera,Dhanera Gujarat,North Western Railway,Gujarat,"Dhanera, Gujarat 385310, India",72.0258406,24.5063838
0,MKB,Mankatha,Mankatha Bihar,East Central Railway,Bihar,"Mankatha, Bihar, India",86.056784,25.206203
0,KSTA,Kastha,Kastha Bihar,East Central Railway,Bihar,"Kastha, Bihar, India",84.9271177,24.8095647
0,SUU,Sulur Road,Sulur Road Tamil Nadu,Southern Railway,Tamil Nadu,"Sulur Road, MuthugoundanPudur, Tamil Nadu 641062, India",77.1172,11.0495
0,PPNS,PAPPINISSERI,PAPPINISSERI Kerala,Southern Railway,Kerala,"Pappinisseri, Kerala, India",75.3499629,11.9428357
0,DLO,Dalgaon,Dalgaon West Bengal,North Frontier Railway,West Bengal,"Dalgaon, West Bengal 734319, India",88.8581009,27.0358151
0,SHG,Shahganj Jn,Shahganj Jn Uttar Pradesh,Northern Railway,Uttar Pradesh,"Shahganj Junction, Harlalka Rd, Shahganj, Suirish, Uttar Pradesh 223101, India",82.6799077,26.0611528
0,KNGR,KASHINAGAR,KASHINAGAR Odisha,East Coast Railway,Odisha,"Kashinagar, Odisha 761206, India",83.8807729,18.8577644
0,DNRA,Dhandhera,Dhandhera Uttarakhand,Northern Railway,Uttarakhand,"Dhandera, Roorkee, Uttarakhand 247667, India",77.8981754,29.8351413
0,MRHA,Telia Halt,Telia Halt Bihar,Eastern Railway,Bihar,"Teliya, Bihar, India",86.9749222,24.8944674
0,MKC,Parhana Mau,Parhana Mau Madhya Pradesh,Western Railway,Madhya Pradesh,"Mau, Madhya Pradesh 477222, India",78.6710756,26.2613205
0,MQX,Meralgram,Meralgram Jharkhand,East Central Railway,Jharkhand,"Meralgram, Meral, Jharkhand 822133, India",83.7099,24.19734
0,DUJ,Dubrajpur,Dubrajpur West Bengal,Eastern Railway,West Bengal,"Dubrajpur, West Bengal 731123, India",87.3746285,23.7940598
0,RRW,RORANWALA,RORANWALA Punjab,Northern Railway,Punjab,"Roranwala, Punjab, India",74.2565627,30.4452915
0,KHI,KURHANI,KURHANI Bihar,East Central Railway,Bihar,"Kurhani, Bihar 844120, India",85.3345108,25.983239
0,VJR,Vijayanagar,Vijayanagar Maharashtra,South Western Railway,Maharashtra,"Vijaynagar, Maharashtra 423102, India",74.2017906,20.4633986
0,JRU,Chikjajur Jn,Chikjajur Jn Karnataka,South Western Railway,Karnataka,"Chikkajajur, Karnataka 577523, India",76.1377935,14.1302173
0,DHN,Dhanbad Jn,Dhanbad Jn Jharkhand,East Central Railway,Jharkhand,"Dhanbad, Jharkhand, India",86.4303859,23.7956531
0,PPN,Punpun,Punpun Bihar,East Central Railway,Bihar,"Punpun, Patna, Bihar 804453, India",85.118167,25.5504086
0,LMA,Lambiya,Lambiya Rajasthan,North Western Railway,Rajasthan,"Lambiya, Rajasthan 306301, India",74.0626582,26.3955276
0,KRSL,KRISHNASHILLA,KRISHNASHILLA Uttar Pradesh,East Central Railway,Uttar Pradesh,"Krishnashilla, Basi, Uttar Pradesh 231224, India",82.76681,24.15875
0,JEN,JENAPUR ROAD,JENAPUR ROAD Odisha,East Coast Railway,Odisha,"Jenapur Rd, Odisha 752030, India",85.3698268,19.6395084
0,BUA,Baradwar,Baradwar Chhatisgarh,South East Central Railway,Chhatisgarh,"Baradwar, Chhattisgarh 495687, India",82.8123072,22.0052302
0,GWH,GHOSHAWAR,GHOSHAWAR Bihar,East Central Railway,Bihar,"Bihar, India",85.2722472,25.9644427
0,MLK,MALKAPURAM,MALKAPURAM Andhra Pradesh,South Central Railway,Andhra Pradesh,"Malkapuram, Visakhapatnam, Andhra Pradesh 530011, India",83.2432403,17.6854667
0,BGTA,Bagra Tawa,Bagra Tawa Madhya Pradesh,West Central Railway,Madhya Pradesh,"Tawa River, Madhya Pradesh",78.13300999,22.45574926
0,SHF,Shirud,Shirud Maharashtra,Central Railway,Maharashtra,"Shirud, Maharashtra 424308, India",74.8916458,20.7335742
0,VRE,Varediya,Varediya Gujarat,Western Railway,Gujarat,"Varedia, Gujarat, India",73.0561225,21.8670308
0,RPO,Rawatpur,Rawatpur Uttar Pradesh,North Eastern Railway,Uttar Pradesh,"Rawat Pur, Kanpur, Uttar Pradesh, India",80.3004177,26.4852106
0,SKN,Srikrishn Nagar,Srikrishn Nagar Uttar Pradesh,Northern Railway,Uttar Pradesh,"Uttar Pradesh, India",80.0981869,27.5705886
0,CAO,CHAURADANO,CHAURADANO Bihar,East Central Railway,Bihar,"Chauradano, Bihar 845302, India",85.0103518,26.8474463
0,BG,BHIMASAR BG,BHIMASAR BG Telangana,South Central Railway,Telangana,"Telangana, India",79.0192997,18.1124372
0,CHAR,CHARMAL,CHARMAL Odisha,East Coast Railway,Odisha,"Charmal, Odisha, India",84.201528,21.1080683
0,MVJ,Mavli Jn,Mavli Jn Rajasthan,North Western Railway,Rajasthan,"Mavli Junction, Mavli, Rajasthan 313203, India",73.9732598,24.7944268
0,SMT,Salamatpur,Salamatpur Madhya Pradesh,West Central Railway,Madhya Pradesh,"Salamatpur, Madhya Pradesh 464651, India",77.6736554,23.4588013
0,PAB,Pattabiram,Pattabiram Tamil Nadu,Southern Railway,Tamil Nadu,"Pattabiram, Tamil Nadu, India",80.0593473,13.123097
0,BIPR,Bheempura,Bheempura Rajasthan,North Western Railway,Rajasthan,"Bheempura, Rajasthan 326520, India",75.8679195,24.6714187
0,RIG,Raigarh,Raigarh Chhatisgarh,South East Central Railway,Chhatisgarh,"Raigarh, Chhattisgarh 496001, India",83.3949632,21.8974003
0,DPJ,Dharmapuri,Dharmapuri Tamil Nadu,South Western Railway,Tamil Nadu,"Dharmapuri, Tamil Nadu, India",78.1582143,12.1210997
0,SA,Salem Jn,Salem Jn Tamil Nadu,Southern Railway,Tamil Nadu,"Salem, Tamil Nadu, India",78.1460142,11.664325
0,KLL,Kalol,Kalol Gujarat,Western Railway,Gujarat,"Kalol, Gujarat, India",72.4929716,23.2418194
0,KPE,KAUWAPUR,KAUWAPUR Uttar Pradesh,North Eastern Railway,Uttar Pradesh,"Kauwapur, Uttar Pradesh 221104, India",83.0938438,25.4546657
0,RD,Baikunthpur Rd,Baikunthpur Rd Bihar,East Central Railway,Bihar,"Baikunthpur Rd, Bihar, India",86.7504877,25.2170602
0,NMH,Nadauj,Nadauj Madhya Pradesh,Western Railway,Madhya Pradesh,"Madhya Pradesh, India",78.6568942,22.9734229
0,RD,Chandrakona Rd,Chandrakona Rd Bihar,East Central Railway,Bihar,"Bihar, India",85.2722472,25.9644427
0,MHPR,MAHIYARPUR,MAHIYARPUR Bihar,North Frontier Railway,Bihar,"Mahiarpur, Bihar 824209, India",84.8496256,24.8638839
0,CPR,Chhapra,Chhapra Bihar,North Eastern Railway,Bihar,"Chapra, Bihar, India",84.7543413,25.7811397
0,CTL,Chital,Chital Gujarat,Western Railway,Gujarat,"Chital, Gujarat, India",71.2072321,21.7418343
0,PTB,Pattambi,Pattambi Kerala,Southern Railway,Kerala,"Pattambi, Kerala 679303, India",76.1956647,10.8057301
0,BLSD,Balsamand,Balsamand Haryana,North Western Railway,Haryana,"Balsamand, Haryana 125001, India",75.4898156,29.0715883
0,CAN,Cannanore South,Cannanore South Kerala,Southern Railway,Kerala,"Kannur, Kerala, India",75.3703662,11.8744775
0,RD,Lakshannath Rd,Lakshannath Rd Bihar,East Central Railway,Bihar,"Bihar, India",85.2722472,25.9644427
0,SMDT,SEMMANDAPPATTI,SEMMANDAPPATTI Tamil Nadu,South Western Railway,Tamil Nadu,"Q2QG+WF6, Semmandapatti, Tamil Nadu 636309, India",78.0261373,11.7897801
0,NIV,Nivasar,Nivasar Maharashtra,Konkan Railway,Maharashtra,"Nivasar, Maharashtra 415803, India",73.4681081,16.9556017
0,KHRJ,Kumbhraj,Kumbhraj Madhya Pradesh,West Central Railway,Madhya Pradesh,"Kumbhraj, Madhya Pradesh 473222, India",77.0550072,24.3732693
0,MEH,MELALATHUR,MELALATHUR Tamil Nadu,Southern Railway,Tamil Nadu,"Melalathur, Tamil Nadu 635806, India",78.8776618,12.9123672
0,KHED,Khed,Khed Maharashtra,Konkan Railway,Maharashtra,"Khed, Maharashtra, India",73.3987688,17.7197035
0,JUJA,Jujumura,Jujumura Odisha,East Coast Railway,Odisha,"Jujumura, Odisha 768105, India",84.0854432,21.3059751
0,WLGN,Walgaon,Walgaon Maharashtra,Central Railway,Maharashtra,"Walgaon, Maharashtra, India",77.7065754,21.0072793
0,BTC,Balaghat Jn,Balaghat Jn Madhya Pradesh,South East Central Railway,Madhya Pradesh,"Balaghat, Madhya Pradesh, India",80.1838293,21.812876
0,NGR,Annigeri,Annigeri Karnataka,South Western Railway,Karnataka,"Annigeri, Karnataka 582201, India",75.4315594,15.4272524
0,SER,SAMAYANALLUR,SAMAYANALLUR Tamil Nadu,Southern Railway,Tamil Nadu,"Samayanallur, Tamil Nadu 625402, India",78.033936,9.9791438
0,KDPR,Kumedpur,Kumedpur West Bengal,North Frontier Railway,West Bengal,"Kumedpur, West Bengal 733128, India",88.1181559,25.4657966
0,GMR,Gahmar,Gahmar Uttar Pradesh,East Central Railway,Uttar Pradesh,"Gahmar, Uttar Pradesh 232327, India",83.8101286,25.4983696
0,WKR,Wankaner Jn,Wankaner Jn Gujarat,Western Railway,Gujarat,"Wankaner Junction, Dhamalpar, Wankaner, Gujarat 363621, India",70.9629829,22.6224864
0,GGR,Gangrar,Gangrar Rajasthan,North Western Railway,Rajasthan,"Gangarar, Rajasthan 312901, India",74.6239764,25.0610679
0,SMD,CHARANMAHADEVI,CHARANMAHADEVI Tamil Nadu,Southern Railway,Tamil Nadu,"Cheranmahadevi, Tamil Nadu, India",77.5658381,8.6747285
0,MFA,MUKURIA,MUKURIA Bihar,North Frontier Railway,Bihar,"Mukuria, Bihar 855113, India",87.8868846,25.6269101
0,UM,UMARDASHI,UMARDASHI Gujarat,Western Railway,Gujarat,"Umardashi, Sedrasana, Gujarat 385001, India",72.4204294,24.0999388
0,SRVN,SRAVANUR,SRAVANUR Karnataka,South Western Railway,Karnataka,"Sravanur, Karnataka 573211, India",76.3283807,12.74144
0,LDK,LADHUKA,LADHUKA Punjab,Northern Railway,Punjab,"Ladhuka, Punjab 152123, India",74.103441,30.5023197
0,KTA,KUSHTALA,KUSHTALA Rajasthan,West Central Railway,Rajasthan,"Kushtala, Rajasthan 322001, India",76.2928028,25.9698055
0,PKW,Pilkhua,Pilkhua Uttar Pradesh,Northern Railway,Uttar Pradesh,"Pilkhuwa, Uttar Pradesh 245304, India",77.656542,28.7082793
0,SFC,Saintala,Saintala Odisha,East Coast Railway,Odisha,"Saintala, Odisha 767032, India",83.344206,20.4391269
0,PERN,Pernem,Pernem Goa,Konkan Railway,Goa,"Pernem, Goa, India",73.7974178,15.7176232
0,KKTI,KUTTAKUDI,KUTTAKUDI Tamil Nadu,Southern Railway,Tamil Nadu,"Kuttakudi, Koothakudi, Tamil Nadu 606305, India",79.1543206,11.5918397
0,VVN,VIKRAVANDI,VIKRAVANDI Tamil Nadu,Southern Railway,Tamil Nadu,"Vikravandi, Tamil Nadu 605652, India",79.5461681,12.0375484
0,VMP,VALLAMPADUGAI,VALLAMPADUGAI Tamil Nadu,Southern Railway,Tamil Nadu,"Vallampadugai, Tamil Nadu 608401, India",79.7091368,11.3470567
0,RMNP,Ramannapeta,Ramannapeta Telangana,South Central Railway,Telangana,"Ramannapeta, Telangana 508113, India",79.0939227,17.2858508
0,LAR,Lalitpur Jn,Lalitpur Jn Uttar Pradesh,North Central Railway,Uttar Pradesh,"Lalitpur, Uttar Pradesh 284403, India",78.4138183,24.6911707
0,BIM,Bilimora Jn,Bilimora Jn Gujarat,Western Railway,Gujarat,"Bilimora, Gujarat, India",72.9823779,20.7702311
0,JN,Baraigram Jn,Baraigram Jn Gujarat,Western Railway,Gujarat,"Gujarat, India",71.5723953,22.6708317
0,NMT,Namtiali,Namtiali Assam,North Frontier Railway,Assam,"Assam, India",92.9375739,26.2006043
0,PGT,Palakkad Jn,Palakkad Jn Kerala,Southern Railway,Kerala,"Palakkad, Kerala, India",76.6547932,10.7867303
0,NGN,Nandgaon,Nandgaon Maharashtra,Central Railway,Maharashtra,"Nandgaon, Maharashtra 423106, India",74.65459,20.3068589
0,MKS,Muktsar,Muktsar Punjab,Northern Railway,Punjab,"Sri Muktsar Sahib, Punjab 152026, India",74.5121599,30.4761773
0,NZM,H Nizamuddin,H Nizamuddin Delhi,Northern Railway,Delhi,"Hazrat Nizamuddin Delhi, Nizamuddin, Nizamuddin East, New Delhi, Delhi 110013, India",77.2534096,28.5888951
0,CNI,Chandil Jn,Chandil Jn Jharkhand,South Eastern Railway,Jharkhand,"Chandil, Jharkhand 832401, India",86.0551295,22.9558743
0,BDM,Badami,Badami Karnataka,South Western Railway,Karnataka,"Badami, Karnataka 587201, India",75.676082,15.918622
0,KLHD,KOLHADI,KOLHADI Maharashtra,Central Railway,Maharashtra,"Kolhadi, Maharashtra 425310, India",76.0551461,20.9079457
0,PFL,Piprala,Piprala Gujarat,Western Railway,Gujarat,"Piparala, Gujarat, India",71.0854325,23.6541043
0,KKZ,KOTTARAKARA,KOTTARAKARA Kerala,Southern Railway,Kerala,"Kottarakkara, Kerala, India",76.7831498,9.0055565
0,OTD,Ootwad,Ootwad Rajasthan,North Central Railway,Rajasthan,"Rajasthan, India",74.2179326,27.0238036
0,BKN,Bikaner Jn,Bikaner Jn Rajasthan,North Western Railway,Rajasthan,"Bikaner, Rajasthan, India",73.3119159,28.0229348
0,ANVT,Anand Vihar Trm,Anand Vihar Trm Delhi,Northern Railway,Delhi,"Anand Vihar Terminal, Footover Bridge, Plot Alpha, Isbt Anand Vihar, Anand Vihar, Delhi, 110092, India",77.3153465,28.6488339
0,GUNA,Guna,Guna Madhya Pradesh,West Central Railway,Madhya Pradesh,"Guna, Madhya Pradesh, India",77.3001762,24.6323648
0,VDA,Vasad Jn,Vasad Jn Gujarat,Western Railway,Gujarat,"Vasad Junction, behind Railway Station Vasad, Gujarat 388306, Vaherakhadi, Vasad, Gujarat 388306, India",73.060532,22.45275
0,BVO,BOGOLU,BOGOLU Andhra Pradesh,South Central Railway,Andhra Pradesh,"Lingapuram, Andhra Pradesh 523336, India",79.0313096,15.580705
0,NRI,Naraina,Naraina Rajasthan,North Western Railway,Rajasthan,"Naraina, Rajasthan 303348, India",75.2041353,26.7881935
0,BJR,Barrajpur,Barrajpur Uttar Pradesh,North Eastern Railway,Uttar Pradesh,"Barrajpur, Uttar Pradesh 209205, India",80.15,26.683333
0,MALB,Miyana,Miyana Gujarat,Western Railway,Gujarat,"Gujarat, India",71.5723953,22.6708317
0,VTJ,Vartej,Vartej Gujarat,Western Railway,Gujarat,"Vartej, Gujarat, India",72.0631118,21.7405737
0,DLDE,DALDALI,DALDALI Assam,North Frontier Railway,Assam,"Daldali, Assam 783334, India",89.9042943,26.2688177
0,GADH,GOALDIH,GOALDIH Odisha,East Coast Railway,Odisha,"Goaldih, Nuagaon, Odisha 758013, India",85.5468233,21.7266181
0,SQQ,SALAGAON,SALAGAON Odisha,East Coast Railway,Odisha,"Salagaon, Odisha 754022, India",85.957916,20.5736252
0,RJY,Rajahmundry,Rajahmundry Andhra Pradesh,South Central Railway,Andhra Pradesh,"Rajamahendravaram, Andhra Pradesh, India",81.8040345,17.0005383
0,YLM,Ellamanchili,Ellamanchili Andhra Pradesh,South Central Railway,Andhra Pradesh,"Elamanchili, Andhra Pradesh 531055, India",82.857308,17.5472347
0,KZQ,KHIMEL,KHIMEL Rajasthan,North Western Railway,Rajasthan,"Khimel, Rajasthan, India",73.2750618,25.3119032
0,KRMG,KUMARAMANGALAM,KUMARAMANGALAM Tamil Nadu,Southern Railway,Tamil Nadu,"Kumaramangalam, Tamil Nadu 637205, India",77.9309594,11.3671516
0,SDV,SOMIDEVIPALLE,SOMIDEVIPALLE Andhra Pradesh,South Central Railway,Andhra Pradesh,"Somidevipalle, Andhra Pradesh 523368, India",79.0380203,15.4571697
0,SINA,Srinagar,Srinagar ,Northern Railway,,Srinagar,74.7972825,34.0836708
0,KRAR,Khariar Road,Khariar Road Odisha,East Coast Railway,Odisha,"Khariar Road, Odisha 766104, India",82.5104655,20.8968392
0,AUB,Aluabari Road,Aluabari Road West Bengal,North Frontier Railway,West Bengal,"Aluabari Road Junction, Alinagar, Islampur, West Bengal 733202, India",88.1851989,26.2692858
0,CGS,Changsari,Changsari Assam,North Frontier Railway,Assam,"Changsari, Assam, India",91.6922121,26.253654
